tmin	tmax	tmean	rain	hr
23.2	37.0	30.1	0.0	66.5
20.0	31.7	25.85	4.0	72.0
19.2	27.3	23.25	0.0	74.5
19.0	31.8	25.4	0.0	69.5
22.6	35.5	29.05	0.0	65.5
23.1	38.5	30.8	1.0	62.0
20.8	28.6	24.700000000000003	9.0	93.5
20.4	27.0	23.7	5.0	74.0
20.4	28.0	24.2	4.0	82.5
21.1	26.0	23.55	2.0	85.5
17.6	27.4	22.5	0.0	71.0
17.0	32.0	24.5	0.0	67.5
22.8	31.2	27.0	2.0	67.5
21.2	29.4	25.3	5.0	75.0
20.0	30.5	25.25	0.0	71.0
21.0	34.5	27.75	0.0	66.0
20.4	36.8	28.6	0.0	65.0
21.8	37.8	29.8	36.0	59.5
21.8	30.2	26.0	4.0	80.5
22.0	35.0	28.5	0.0	73.5
22.2	36.6	29.4	2.0	68.5
20.0	25.5	22.75	0.0	79.5
16.5	32.8	24.65	0.0	63.5
18.4	34.5	26.45	0.0	63.0
20.8	36.2	28.5	0.0	65.0
23.1	35.9	29.5	8.0	66.0
19.0	30.4	24.7	0.0	69.5
21.4	29.3	25.35	0.0	71.0
18.3	33.6	25.950000000000003	0.0	66.0
19.0	37.6	28.3	0.0	63.5
22.7	37.4	30.05	0.0	66.5
24.3	35.6	29.950000000000003	0.0	61.0
23.0	38.5	30.75	0.0	64.5
22.8	38.3	30.55	4.0	66.5
23.0	36.7	29.85	16.0	67.0
23.0	34.5	28.75	52.0	72.0
22.6	34.3	28.45	7.0	77.0
20.6	34.5	27.55	7.0	71.0
20.7	33.1	26.9	0.0	69.0
24.0	31.6	27.8	0.0	68.5
22.1	34.5	28.3	0.0	66.0
22.0	37.2	29.6	0.1	63.0
22.3	33.9	28.1	0.1	65.0
23.4	30.5	26.95	0.1	68.0
23.6	32.7	28.15	0.0	72.0
25.0	38.6	31.8	0.0	65.5
25.2	39.5	32.35	5.0	61.5
22.0	35.0	28.5	0.1	67.0
23.9	35.6	29.75	64.0	70.0
23.0	31.7	27.35	64.0	83.5
24.0	32.6	28.3	0.0	82.5
24.9	36.5	30.7	15.0	75.5
22.0	30.4	26.2	0.0	81.5
20.0	27.0	23.5	0.0	77.5
22.2	27.5	24.85	5.0	85.0
22.5	35.6	29.05	0.0	74.5
25.0	37.5	31.25	0.0	73.0
24.0	31.0	27.5	13.0	78.5
22.2	33.5	27.85	0.1	75.5
23.0	34.2	28.6	0.0	67.5
21.2	33.5	27.35	0.0	68.5
20.8	36.0	28.4	0.0	68.0
21.5	37.5	29.5	14.0	59.5
21.0	29.3	25.15	3.0	79.0
22.5	31.6	27.05	0.0	74.5
21.5	33.7	27.6	3.0	73.0
20.8	29.3	25.05	0.0	71.0
18.1	32.4	25.25	0.0	65.0
22.6	35.6	29.1	0.0	66.0
23.0	36.1	29.55	0.0	67.5
23.5	36.0	29.75	0.0	62.0
22.2	35.5	28.85	0.0	71.5
24.2	35.0	29.6	11.0	71.5
23.1	32.8	27.95	0.2	76.0
24.0	35.5	29.75	76.0	71.0
22.3	28.5	25.4	26.0	87.0
22.4	33.0	27.7	92.2	78.5
19.5	27.8	23.65	31.0	92.0
20.0	27.0	23.5	0.3	82.5
21.2	27.5	24.35	0.0	77.5
21.0	33.0	27.0	0.0	76.0
21.7	33.8	27.75	30.0	76.5
21.7	30.5	26.1	26.0	83.5
22.8	30.2	26.5	0.7	85.5
23.5	32.8	28.15	0.0	80.0
22.3	28.8	25.55	0.9	80.0
18.6	25.8	22.200000000000003	0.2	84.5
22.6	28.9	25.75	4.0	80.5
19.3	25.5	22.4	2.0	83.0
18.3	23.8	21.05	0.0	73.0
18.6	26.6	22.6	0.0	68.5
18.6	29.2	23.9	0.0	72.0
19.8	32.0	25.9	0.9	71.0
21.1	28.7	24.9	0.1	78.0
20.9	30.4	25.65	0.0	74.5
21.1	32.5	26.8	0.0	65.5
22.2	32.1	27.15	0.0	66.0
21.6	31.5	26.55	0.0	66.0
21.4	32.0	26.7	0.0	64.5
20.6	33.9	27.25	0.0	67.0
20.2	35.0	27.6	0.0	63.0
19.6	35.5	27.55	0.0	66.5
20.4	34.8	27.6	0.0	66.0
20.3	35.8	28.05	0.0	65.5
21.8	37.8	29.8	0.0	64.5
20.8	39.2	30.0	0.0	62.5
22.4	36.6	29.5	0.0	64.5
23.1	36.3	29.7	0.1	66.5
23.8	36.8	30.3	0.0	57.5
22.3	37.2	29.75	0.0	64.0
24.2	37.2	30.700000000000003	0.0	65.5
23.5	31.3	27.4	14.0	85.0
20.0	24.2	22.1	4.0	90.0
21.3	27.2	24.25	6.0	87.5
22.8	28.5	25.65	4.0	85.5
20.4	28.4	24.4	0.0	81.5
20.6	30.0	25.3	0.0	66.0
17.8	30.8	24.3	0.0	67.5
19.6	31.9	25.75	0.0	69.0
22.5	35.0	28.75	0.0	69.5
24.0	36.5	30.25	0.0	66.0
22.4	34.0	28.2	11.0	67.5
19.6	28.3	23.950000000000003	6.0	84.0
18.1	25.3	21.700000000000003	0.0	83.5
20.3	28.5	24.4	0.1	77.5
22.0	27.0	24.5	0.6	85.5
23.2	30.2	26.7	0.9	83.0
24.0	30.6	27.3	0.2	82.0
24.5	31.5	28.0	0.1	81.0
17.4	28.4	22.9	47.6	91.5
17.2	24.2	20.7	0.0	73.0
18.6	26.6	22.6	0.0	70.5
19.8	28.4	24.1	0.0	76.0
17.8	29.5	23.65	0.0	76.0
20.3	24.8	22.55	0.0	71.5
16.8	22.0	19.4	0.0	77.0
17.8	21.5	19.65	0.0	76.0
17.0	26.2	21.6	0.0	71.5
18.2	27.4	22.8	0.0	71.5
15.2	28.7	21.95	0.0	71.5
16.3	30.0	23.15	0.0	70.0
17.8	23.0	20.4	0.0	66.0
12.3	26.4	19.35	0.0	68.5
17.8	28.0	22.9	0.0	66.5
16.5	28.4	22.45	0.0	68.5
14.2	29.0	21.6	0.0	70.0
14.6	29.6	22.1	0.0	68.5
15.5	31.5	23.5	0.0	69.5
19.2	32.4	25.8	0.0	65.5
21.5	32.0	26.75	0.0	68.0
21.3	33.3	27.3	0.0	71.5
19.7	34.0	26.85	0.0	73.5
21.2	31.8	26.5	0.0	77.0
21.8	29.5	25.65	0.1	79.0
22.1	31.3	26.700000000000003	0.0	71.5
20.2	31.8	26.0	13.0	75.5
17.2	26.9	22.05	2.0	82.0
16.8	20.6	18.700000000000003	1.0	83.0
18.0	20.6	19.3	0.3	92.0
17.7	23.3	20.5	0.1	83.5
17.8	22.8	20.3	0.1	85.0
19.5	26.1	22.8	0.0	81.5
18.4	27.7	23.05	4.0	79.0
14.7	22.7	18.7	0.0	66.0
13.8	20.1	16.950000000000003	0.0	73.0
9.6	23.5	16.55	0.0	68.5
10.1	24.2	17.15	0.0	74.0
12.3	27.8	20.05	0.0	74.5
14.5	29.7	22.1	0.0	70.0
18.0	23.9	20.95	0.0	65.5
15.1	23.0	19.05	0.0	72.5
15.7	21.5	18.6	0.0	68.5
10.8	24.6	17.700000000000003	0.0	71.5
11.3	28.4	19.85	0.0	70.5
11.2	28.2	19.7	0.0	70.0
10.9	28.5	19.7	0.0	70.0
13.2	29.0	21.1	0.0	67.0
14.7	29.6	22.15	0.0	73.0
19.8	26.2	23.0	2.0	71.0
12.5	20.3	16.4	1.0	73.5
6.5	19.5	13.0	0.0	72.5
6.0	23.5	14.75	0.0	67.0
8.6	29.0	18.8	0.0	61.5
8.9	25.5	17.2	0.0	63.0
9.4	26.8	18.1	0.0	68.5
9.4	27.0	18.2	0.0	70.0
11.2	27.0	19.1	0.0	69.5
12.8	28.6	20.700000000000003	0.0	69.5
12.3	22.5	17.4	0.0	70.5
10.5	16.6	13.55	0.0	70.5
6.0	21.5	13.75	0.0	70.0
9.6	21.9	15.75	0.0	65.0
12.4	17.2	14.8	0.1	69.5
9.6	21.8	15.7	0.0	67.0
7.4	24.6	16.0	0.0	65.5
6.9	23.5	15.2	0.0	68.5
10.2	23.0	16.6	0.0	74.5
13.5	26.0	19.75	0.0	72.0
15.6	21.4	18.5	0.0	82.5
18.4	27.0	22.7	0.0	73.5
15.4	29.8	22.6	0.0	73.5
14.9	20.4	17.65	0.0	64.5
13.4	20.5	16.95	0.0	59.5
8.2	24.0	16.1	0.0	64.0
10.2	27.6	18.9	0.0	69.5
13.0	29.2	21.1	0.0	73.5
15.8	27.8	21.8	0.0	54.0
8.4	26.9	17.65	0.0	62.0
13.7	29.2	21.45	0.0	67.0
14.8	28.0	21.4	0.0	74.5
16.6	23.0	19.8	0.0	76.5
16.8	28.3	22.55	0.0	72.0
17.8	26.7	22.25	0.1	75.0
12.2	18.4	15.3	0.0	69.0
12.0	15.6	13.8	0.0	68.5
11.7	18.9	15.3	0.0	63.0
12.0	18.0	15.0	0.0	63.5
6.2	22.4	14.3	0.0	68.0
7.0	24.0	15.5	0.0	61.0
6.4	22.3	14.35	0.0	60.5
5.4	19.8	12.6	0.0	62.0
5.2	22.6	13.9	0.0	63.0
6.0	25.0	15.5	0.0	63.5
9.2	24.5	16.85	0.0	65.5
10.4	15.5	12.95	0.5	74.5
9.3	12.7	11.0	0.0	81.5
5.4	17.3	11.35	0.0	74.0
4.1	21.5	12.8	0.0	68.5
4.5	22.6	13.55	0.0	68.0
8.5	24.1	16.3	0.0	67.0
8.4	25.7	17.05	0.0	67.0
13.2	23.7	18.45	0.1	68.5
14.3	19.6	16.950000000000003	0.0	64.5
12.7	17.5	15.1	0.0	70.0
12.9	24.2	18.55	0.0	65.5
9.4	26.5	17.95	0.0	68.0
11.8	28.0	19.9	0.0	70.5
13.7	32.7	23.200000000000003	0.0	69.0
17.4	32.4	24.9	0.0	68.5
19.4	26.3	22.85	0.0	68.5
15.1	21.4	18.25	0.2	74.0
11.4	15.2	13.3	0.1	86.5
7.6	12.1	9.85	0.1	80.5
2.8	21.2	12.0	0.0	66.0
1.2	22.2	11.7	0.0	60.0
4.9	28.5	16.7	0.0	60.5
12.2	17.1	14.65	0.0	47.0
9.8	21.3	15.55	0.0	54.0
4.2	21.6	12.9	0.0	55.0
5.2	26.5	15.85	0.0	56.0
9.0	32.3	20.65	0.0	58.5
12.3	32.2	22.25	0.0	60.5
15.1	34.0	24.55	0.0	57.5
14.2	33.3	23.75	0.0	60.0
14.1	33.0	23.55	0.0	61.5
14.5	31.5	23.0	0.0	63.0
13.8	26.8	20.3	0.0	43.5
11.4	26.8	19.1	0.0	61.5
12.6	30.5	21.55	0.0	60.0
13.5	33.5	23.5	0.0	60.5
16.6	23.2	19.9	0.0	39.0
10.5	20.8	15.65	0.0	44.0
4.7	24.0	14.35	0.0	52.5
6.6	28.6	17.6	0.0	51.5
10.6	25.9	18.25	0.0	51.0
12.4	25.6	19.0	0.0	53.5
7.6	27.0	17.3	0.0	60.0
10.2	29.8	20.0	0.0	55.0
10.2	23.2	16.7	0.0	52.0
9.5	16.4	12.95	0.0	47.5
2.0	20.0	11.0	0.0	56.5
3.5	22.8	13.15	0.0	52.5
4.8	27.4	16.099999999999998	0.0	53.0
8.0	29.8	18.9	0.0	50.0
12.9	35.7	24.3	0.0	48.0
15.5	34.5	25.0	0.0	55.5
21.6	28.4	25.0	0.0	49.0
12.1	29.8	20.95	0.0	59.5
13.7	34.3	24.0	0.0	57.5
11.0	26.5	18.75	7.0	71.5
10.0	13.8	11.9	1.0	84.0
9.8	14.2	12.0	0.0	76.5
8.2	21.7	14.95	0.0	63.0
6.3	25.4	15.85	0.0	62.0
8.5	29.6	19.05	0.0	60.0
11.8	32.3	22.05	0.0	60.0
19.2	26.4	22.8	0.0	52.0
16.8	23.5	20.15	0.0	56.0
13.3	27.3	20.3	0.0	58.5
11.8	32.8	22.3	0.0	57.0
16.9	32.9	24.9	0.0	56.5
18.0	36.5	27.25	0.1	56.0
19.8	30.2	25.0	0.0	51.0
15.2	30.5	22.85	4.0	59.5
16.8	25.8	21.3	3.0	73.0
11.8	26.5	19.15	0.0	68.0
12.2	30.4	21.3	0.0	63.5
13.4	32.5	22.95	0.0	60.0
13.8	36.3	25.05	0.0	56.5
16.0	29.9	22.95	0.0	51.5
15.9	25.5	20.7	0.0	41.5
9.7	27.1	18.4	0.0	46.5
9.5	31.6	20.55	0.0	44.0
10.1	35.4	22.75	0.0	44.5
15.6	37.4	26.5	0.0	45.5
19.0	39.7	29.35	0.0	48.5
19.9	42.0	30.95	0.0	48.5
21.0	32.5	26.75	0.0	38.5
17.8	26.9	22.35	0.0	47.5
13.4	32.6	23.0	0.0	46.0
16.3	41.2	28.75	0.0	45.5
18.5	40.2	29.35	0.0	45.0
21.9	31.5	26.7	0.0	41.0
19.2	26.2	22.7	0.0	46.5
14.6	24.8	19.7	0.0	46.0
13.4	24.0	18.7	0.0	52.0
12.4	30.9	21.65	0.0	52.0
16.7	34.2	25.450000000000003	0.0	49.5
19.8	36.7	28.25	0.0	48.0
18.9	34.1	26.5	0.0	44.0
22.3	36.6	29.450000000000003	0.0	36.0
17.0	36.5	26.75	0.0	41.5
16.6	33.7	25.15	0.0	44.5
17.4	33.8	25.6	0.0	46.5
19.3	37.5	28.4	0.0	44.5
19.8	31.9	25.85	0.1	54.0
18.2	29.0	23.6	0.0	65.5
21.8	36.0	28.9	0.0	57.0
20.6	40.5	30.55	0.0	56.5
20.4	42.6	31.5	0.0	45.0
25.6	36.5	31.05	0.0	47.5
20.2	34.4	27.3	0.0	58.0
23.0	35.0	29.0	0.0	52.5
25.9	38.0	31.95	0.0	51.0
24.6	38.4	31.5	4.0	61.5
22.7	39.2	30.950000000000003	0.0	66.0
21.6	33.1	27.35	0.0	56.5
16.0	36.5	26.25	0.0	58.5
19.0	38.2	28.6	31.0	55.5
15.5	31.2	23.35	4.0	79.5
16.1	25.5	20.8	0.0	60.5
17.0	29.6	23.3	0.0	51.5
17.2	32.0	24.6	0.0	48.0
16.3	34.3	25.3	0.0	51.0
16.0	35.2	25.6	0.0	51.5
16.2	35.6	25.9	0.0	51.0
17.2	37.4	27.3	0.0	47.0
19.6	38.7	29.15	0.0	45.0
22.0	36.0	29.0	0.0	44.0
21.0	36.6	28.8	0.1	52.5
21.4	31.9	26.65	0.0	55.0
21.0	31.0	26.0	7.0	71.0
21.4	31.6	26.5	0.0	75.0
21.0	34.0	27.5	0.0	67.5
20.8	37.1	28.950000000000003	0.0	66.0
22.3	41.5	31.9	0.1	58.0
21.5	29.3	25.4	0.1	72.0
20.8	26.6	23.700000000000003	0.3	76.0
20.6	23.0	21.8	23.0	92.5
15.2	27.0	21.1	0.0	72.0
16.3	32.0	24.15	0.0	62.5
19.8	34.6	27.200000000000003	0.0	58.0
18.6	36.5	27.55	0.0	58.0
19.2	37.9	28.55	0.0	56.5
21.9	40.5	31.2	0.0	45.5
21.7	40.2	30.950000000000003	0.0	56.5
24.3	39.2	31.75	19.0	57.0
20.8	32.8	26.8	28.0	79.0
19.5	27.5	23.5	0.1	81.5
22.1	33.3	27.7	0.0	75.5
24.8	38.0	31.4	3.0	67.5
20.8	31.0	25.9	5.0	88.0
20.2	29.2	24.7	0.5	77.5
22.4	31.9	27.15	3.0	77.0
20.2	31.5	25.85	0.0	70.5
17.5	30.0	23.75	12.5	76.0
16.8	21.5	19.15	0.5	85.0
18.0	29.1	23.55	0.0	66.5
19.0	32.9	25.95	0.0	65.0
19.4	35.7	27.55	0.0	64.5
23.4	37.4	30.4	0.0	60.0
20.9	39.8	30.35	0.0	55.5
18.5	39.3	28.9	0.0	57.0
24.0	39.6	31.8	0.0	52.5
22.5	39.4	30.95	0.9	58.5
17.7	31.6	24.65	0.0	60.5
18.2	34.5	26.35	0.0	67.5
21.6	31.8	26.700000000000003	4.0	73.5
20.3	31.0	25.65	0.0	74.5
22.5	37.5	30.0	0.0	64.0
23.2	36.2	29.700000000000003	0.0	63.5
24.7	29.3	27.0	0.0	49.5
20.4	32.2	26.3	0.0	55.0
20.5	35.9	28.2	0.0	47.0
20.0	39.7	29.85	0.0	57.0
25.3	40.9	33.1	8.0	60.0
22.9	28.3	25.6	6.0	79.5
22.3	33.9	28.1	0.0	72.5
22.0	36.2	29.1	0.0	69.5
26.0	38.5	32.25	0.1	59.0
24.7	35.0	29.85	0.0	67.0
23.0	39.9	31.45	5.0	63.0
18.1	32.0	25.05	4.0	78.0
19.3	30.4	24.85	0.0	75.0
23.1	35.0	29.05	0.5	67.0
22.1	39.0	30.55	61.0	63.5
19.5	32.5	26.0	0.0	75.0
20.2	34.2	27.200000000000003	15.0	68.5
20.7	24.0	22.35	11.0	88.5
18.4	25.5	21.95	0.8	85.0
20.5	32.0	26.25	0.0	73.0
21.7	36.0	28.85	9.0	72.0
22.7	33.6	28.15	0.0	77.0
25.1	35.5	30.3	12.0	75.5
21.0	32.3	26.65	6.0	84.5
21.2	26.8	24.0	0.5	82.0
22.1	33.0	27.55	0.2	78.0
23.5	36.0	29.75	0.0	71.0
24.5	35.4	29.95	42.0	73.0
19.4	29.7	24.55	0.0	77.0
18.7	29.7	24.2	0.0	66.0
17.3	31.6	24.450000000000003	0.0	63.5
20.0	32.0	26.0	0.0	63.5
20.5	31.6	26.05	0.0	65.5
21.4	33.4	27.4	0.0	67.5
22.3	35.0	28.65	37.0	67.5
20.6	32.9	26.75	0.2	74.0
22.6	32.5	27.55	0.0	75.5
20.7	33.8	27.25	77.0	76.5
19.5	32.5	26.0	0.0	73.0
19.3	34.5	26.9	0.0	69.0
21.8	36.0	28.9	0.0	70.0
22.3	36.4	29.35	21.0	69.0
21.5	30.4	25.95	7.0	82.5
19.9	24.7	22.3	4.0	88.5
19.9	26.0	22.95	11.0	85.0
18.1	25.4	21.75	8.0	85.5
19.1	31.0	25.05	0.0	69.5
19.2	31.0	25.1	0.0	72.5
20.6	32.0	26.3	0.0	69.5
20.0	33.5	26.75	0.0	67.5
21.1	34.5	27.8	13.0	62.5
19.6	28.0	23.8	19.0	92.5
18.6	23.7	21.15	6.0	85.5
18.9	28.2	23.55	0.0	77.5
16.5	31.0	23.75	0.0	73.5
21.7	28.0	24.85	0.4	78.5
21.3	33.6	27.450000000000003	0.0	73.5
22.7	32.8	27.75	24.0	71.0
19.7	27.2	23.45	2.0	83.0
19.9	31.4	25.65	0.0	75.5
22.2	33.9	28.05	1.0	71.0
21.3	33.5	27.4	11.0	72.5
20.1	28.6	24.35	0.0	80.5
21.9	29.5	25.7	0.0	76.5
23.3	35.3	29.3	0.0	72.5
24.5	35.7	30.1	0.0	69.5
24.1	33.8	28.95	55.6	76.0
20.1	28.4	24.25	0.0	86.5
20.4	31.8	26.1	0.0	78.5
23.0	32.4	27.7	0.0	78.0
22.9	34.4	28.65	0.0	72.5
22.7	34.8	28.75	0.1	67.5
22.2	32.1	27.15	38.0	70.0
21.0	29.8	25.4	27.0	84.0
20.9	27.0	23.95	0.6	86.0
19.9	32.8	26.35	0.0	73.5
22.2	32.0	27.1	0.0	71.0
21.2	33.3	27.25	0.0	71.0
20.5	34.4	27.45	0.0	69.0
21.0	32.8	26.9	0.0	69.5
20.7	32.7	26.700000000000003	0.0	73.0
22.4	34.5	28.45	0.0	72.5
22.2	32.0	27.1	34.0	76.5
19.7	28.5	24.1	19.0	83.0
19.8	30.6	25.200000000000003	28.0	78.0
20.8	31.0	25.9	0.0	82.5
22.3	32.2	27.25	8.0	78.0
18.6	27.4	23.0	0.6	78.5
18.4	23.4	20.9	0.0	82.5
19.3	24.2	21.75	3.0	82.0
19.1	26.2	22.65	31.0	85.5
18.1	26.0	22.05	0.0	77.5
18.5	23.9	21.2	0.1	81.5
18.7	25.0	21.85	2.0	83.0
19.9	26.9	23.4	0.4	86.0
21.3	30.6	25.950000000000003	0.0	83.0
21.3	27.5	24.4	32.0	88.5
17.0	21.4	19.2	2.0	87.0
16.7	24.6	20.65	2.0	76.0
16.7	27.3	22.0	0.0	73.5
15.6	27.8	21.7	0.0	74.0
20.1	23.3	21.700000000000003	0.0	84.5
19.4	22.4	20.9	0.0	87.0
19.1	27.2	23.15	0.0	73.5
20.0	23.8	21.9	4.0	88.5
20.4	24.2	22.3	0.7	89.0
20.4	27.5	23.95	9.0	84.0
20.7	29.5	25.1	0.0	82.5
20.1	31.5	25.8	0.0	79.5
22.6	32.0	27.3	0.0	81.0
23.1	31.6	27.35	0.0	80.0
22.2	31.5	26.85	0.6	82.0
16.8	27.2	22.0	3.0	84.5
16.5	25.0	20.75	0.0	71.5
17.4	27.8	22.6	0.0	72.0
17.8	26.8	22.3	0.0	76.5
21.1	29.0	25.05	0.0	79.5
19.5	28.8	24.15	0.0	82.0
19.8	29.3	24.55	12.0	80.0
21.1	28.6	24.85	4.0	81.5
21.1	28.4	24.75	0.0	81.0
20.7	31.2	25.95	0.0	78.5
20.4	29.0	24.7	0.0	83.0
19.5	27.6	23.55	0.3	85.5
19.2	22.9	21.05	0.6	91.5
18.9	23.2	21.05	13.0	91.0
17.1	24.5	20.8	0.0	79.0
15.5	23.4	19.45	0.0	78.5
17.7	25.0	21.35	0.0	76.0
13.1	26.5	19.8	0.0	73.0
12.0	25.8	18.9	0.0	74.5
13.6	25.6	19.6	0.0	75.5
16.4	27.8	22.1	0.0	73.0
15.1	29.5	22.3	0.0	76.0
17.4	30.0	23.7	0.0	75.5
14.1	26.1	20.1	7.0	82.0
9.3	14.2	11.75	0.4	87.5
10.3	18.2	14.25	0.0	77.5
7.7	22.6	15.15	0.0	71.5
8.6	19.8	14.2	0.0	74.5
14.1	19.9	17.0	3.0	82.5
14.8	18.5	16.65	0.4	89.0
14.0	18.6	16.3	2.0	82.5
12.9	22.0	17.45	0.0	78.5
9.7	20.9	15.3	0.0	82.5
14.9	23.0	18.95	0.0	76.5
11.5	22.6	17.05	0.0	76.5
16.6	24.5	20.55	22.0	76.0
15.0	20.4	17.7	19.0	95.5
18.3	21.7	20.0	3.0	92.0
18.9	24.5	21.7	0.0	86.0
15.9	27.5	21.7	0.0	80.0
16.1	30.1	23.1	0.0	78.5
15.6	22.0	18.8	0.0	58.0
9.7	22.2	15.95	0.0	68.5
8.6	21.7	15.15	0.0	75.5
8.2	23.6	15.9	0.0	74.0
9.2	24.5	16.85	0.0	75.5
11.3	24.0	17.65	0.0	77.5
12.5	31.8	22.15	0.0	73.0
14.4	23.6	19.0	0.0	75.0
14.3	19.8	17.05	0.0	69.5
7.3	24.8	16.05	0.0	70.5
9.4	26.1	17.75	0.0	76.5
10.9	27.6	19.25	0.0	73.5
15.2	25.2	20.2	0.0	75.5
13.6	27.6	20.6	0.0	78.5
13.3	29.7	21.5	0.0	76.0
17.4	23.7	20.55	0.0	80.5
14.9	20.4	17.65	0.0	83.5
14.9	20.0	17.45	0.0	85.0
15.1	23.0	19.05	0.0	80.0
10.3	24.7	17.5	0.0	77.0
12.5	25.0	18.75	0.0	75.5
11.7	25.4	18.55	0.0	74.5
8.4	25.5	16.95	0.0	73.0
10.6	25.4	18.0	0.0	76.0
13.8	18.2	16.0	8.0	81.5
8.7	13.9	11.3	4.0	93.5
7.1	10.6	8.85	0.1	86.0
7.7	11.0	9.35	0.0	82.5
8.2	14.5	11.35	0.0	75.5
4.2	14.7	9.45	0.0	77.5
7.1	18.4	12.75	0.0	75.5
6.3	18.6	12.45	0.0	79.0
12.1	19.3	15.7	0.0	76.0
6.2	22.4	14.3	0.0	74.0
5.7	22.0	13.85	0.0	74.5
8.7	19.5	14.1	0.1	75.5
8.5	15.7	12.1	0.0	76.0
6.0	15.0	10.5	0.0	67.0
0.7	19.0	9.85	0.0	66.5
0.8	20.6	10.7	0.0	63.0
1.3	20.8	11.05	0.0	67.0
3.1	23.6	13.35	0.0	65.5
5.4	22.9	14.15	0.0	65.5
6.9	24.1	15.5	0.0	66.5
7.0	25.7	16.35	0.0	67.5
8.4	28.5	18.45	0.0	69.0
10.9	28.5	19.7	0.0	67.0
12.0	27.6	19.8	0.0	70.5
12.9	29.6	21.25	0.0	70.0
13.8	31.2	22.5	0.0	70.5
13.7	25.2	19.45	0.0	68.0
12.9	26.0	19.45	0.0	75.5
14.7	27.7	21.2	0.0	71.5
16.6	21.6	19.1	0.0	67.0
15.4	20.1	17.75	0.0	76.0
9.5	23.0	16.25	0.0	73.0
9.5	22.5	16.0	0.0	66.0
8.5	18.6	13.55	0.0	53.0
2.7	20.7	11.7	0.0	60.0
6.6	23.3	14.95	0.0	59.0
4.9	25.6	15.25	0.0	64.5
5.2	26.5	15.85	0.0	64.5
9.4	29.2	19.3	0.0	66.5
12.7	30.5	21.6	0.0	68.0
13.1	29.4	21.25	0.0	70.0
10.1	23.8	16.95	0.0	67.0
12.7	19.2	15.95	0.0	56.0
7.9	15.1	11.5	0.0	68.5
2.8	19.6	11.2	0.0	63.0
2.6	20.8	11.7	0.0	61.0
2.7	23.0	12.85	0.0	59.5
6.7	23.5	15.1	0.0	58.5
6.7	24.8	15.75	0.0	58.5
7.4	26.0	16.7	0.0	64.5
10.5	24.4	17.45	0.0	63.5
7.5	26.0	16.75	0.0	64.5
9.2	29.2	19.2	0.0	59.5
10.3	30.8	20.55	0.0	63.5
12.8	30.8	21.8	0.0	61.0
15.4	22.3	18.85	0.0	61.0
11.6	17.7	14.65	0.0	61.0
11.1	17.2	14.15	0.0	57.5
6.6	21.8	14.2	0.0	61.0
4.0	22.0	13.0	0.0	58.5
5.1	23.8	14.45	0.0	62.0
6.6	25.3	15.95	0.0	58.5
6.5	29.5	18.0	0.0	57.5
10.6	33.5	22.05	0.0	60.5
12.1	35.4	23.75	0.0	61.0
14.7	36.9	25.8	0.0	62.5
14.9	30.4	22.65	0.0	62.5
16.7	25.6	21.15	0.0	51.0
11.3	34.5	22.9	0.0	59.0
12.2	29.0	20.6	0.0	61.5
12.6	23.0	17.8	0.0	44.5
12.9	22.4	17.65	0.0	47.5
5.7	25.5	15.6	0.0	55.5
5.5	27.4	16.45	0.0	57.5
7.9	29.0	18.45	0.0	57.0
10.2	30.8	20.5	0.0	58.5
13.1	32.6	22.85	0.0	62.0
17.5	36.7	27.1	0.0	59.5
17.8	37.0	27.4	0.0	63.5
18.9	34.0	26.45	0.0	61.0
20.2	26.9	23.55	0.0	69.0
20.7	31.5	26.1	0.0	65.0
16.4	29.5	22.95	0.0	69.0
21.5	33.5	27.5	0.0	60.5
20.4	31.0	25.7	0.0	65.5
17.4	24.5	20.95	0.0	50.5
14.6	24.5	19.55	0.0	50.0
7.9	29.0	18.45	0.0	54.5
9.7	31.2	20.45	0.0	50.5
13.9	33.4	23.65	0.0	52.5
15.4	34.2	24.8	0.0	55.5
15.2	26.8	21.0	0.4	59.5
14.4	25.0	19.7	0.0	53.0
14.9	28.0	21.45	0.0	48.5
10.5	30.1	20.3	0.0	48.0
13.8	33.4	23.6	0.0	50.5
16.3	36.4	26.35	0.0	52.5
20.5	33.5	27.0	17.2	56.5
16.5	23.8	20.15	0.4	74.0
15.6	23.9	19.75	0.0	69.0
16.8	29.5	23.15	0.0	53.0
12.7	30.8	21.75	0.0	55.5
11.8	33.4	22.6	0.0	53.5
13.6	36.0	24.8	0.0	53.5
18.1	37.3	27.7	0.0	52.5
22.4	33.0	27.7	0.0	54.5
20.1	29.5	24.8	0.0	60.5
20.2	33.5	26.85	0.0	62.0
19.6	27.0	23.3	3.0	80.0
19.2	32.0	25.6	0.0	65.5
13.2	24.7	18.95	0.1	69.5
12.5	22.8	17.65	0.0	56.5
15.6	28.0	21.8	0.0	49.0
14.4	30.4	22.4	0.0	57.0
18.8	29.1	23.950000000000003	0.0	50.5
16.6	33.2	24.9	0.0	56.5
21.1	30.5	25.8	0.0	61.5
17.7	28.8	23.25	0.0	66.5
18.9	31.8	25.35	0.0	61.5
22.3	34.7	28.5	0.0	60.5
20.4	38.0	29.2	0.0	59.5
21.4	36.0	28.7	0.0	48.5
16.6	28.2	22.4	0.0	51.5
15.4	25.0	20.2	0.0	47.5
